text,emotion,mental_state,timestamp,word_count
Honestly My thoughts are going in circles confusing me,confused,cognitive_dissonance,2025-02-12 10:53:34.337819,9
My thoughts are going in circles confusing me and its true,confused,cognitive_dissonance,2024-12-06 10:53:34.337819,11
My thoughts are going in circles confusing me for sure,confused,cognitive_dissonance,2025-05-05 10:53:34.337819,10
I feel guilty and terrible about everything done,guilty,guilt_complex,2025-06-05 10:53:34.337819,8
i feel guilty and terrible about everything done,guilty,guilt_complex,2025-06-22 10:53:34.337819,8
I FEEL GUILTY AND TERRIBLE ABOUT EVERYTHING DONE,guilty,guilt_complex,2025-04-16 10:53:34.337819,8
I feel guilty and terrible about everything done!,guilty,guilt_complex,2025-02-24 10:53:34.337819,8
I feel guilty and terrible about everything done.,guilty,guilt_complex,2025-02-26 10:53:34.337819,8
I feel guilty and terrible about everything done?,guilty,guilt_complex,2024-11-20 10:53:34.337819,8
I feel that I feel guilty and terrible about everything done,guilty,guilt_complex,2025-02-19 10:53:34.337819,11
To be honest I feel guilty and terrible about everything done,guilty,guilt_complex,2025-01-19 10:53:34.337819,11
Really I feel guilty and terrible about everything done,guilty,guilt_complex,2025-02-13 10:53:34.337819,9
I feel guilty and terrible about everything done right now,guilty,guilt_complex,2025-01-13 10:53:34.337819,10
I feel guilty and terrible about everything done today,guilty,guilt_complex,2025-04-15 10:53:34.337819,9
I must say I feel guilty and terrible about everything done,guilty,guilt_complex,2025-01-16 10:53:34.337819,11
Honestly I feel guilty and terrible about everything done,guilty,guilt_complex,2025-09-07 10:53:34.337819,9
I feel guilty and terrible about everything done and its true,guilty,guilt_complex,2025-09-01 10:53:34.337819,11
I feel guilty and terrible about everything done for sure,guilty,guilt_complex,2025-05-16 10:53:34.337819,10
I cannot forgive myself for my past mistakes,guilty,guilt_complex,2024-10-23 10:53:34.337819,8
i cannot forgive myself for my past mistakes,guilty,guilt_complex,2025-02-15 10:53:34.337819,8
I CANNOT FORGIVE MYSELF FOR MY PAST MISTAKES,guilty,guilt_complex,2024-11-15 10:53:34.337819,8
I cannot forgive myself for my past mistakes!,guilty,guilt_complex,2024-12-08 10:53:34.337819,8
I cannot forgive myself for my past mistakes.,guilty,guilt_complex,2025-07-13 10:53:34.337819,8
I cannot forgive myself for my past mistakes?,guilty,guilt_complex,2024-12-15 10:53:34.337819,8
I feel that I cannot forgive myself for my past mistakes,guilty,guilt_complex,2025-05-14 10:53:34.337819,11
To be honest I cannot forgive myself for my past mistakes,guilty,guilt_complex,2025-08-01 10:53:34.337819,11
Really I cannot forgive myself for my past mistakes,guilty,guilt_complex,2024-11-08 10:53:34.337819,9
I cannot forgive myself for my past mistakes right now,guilty,guilt_complex,2025-05-09 10:53:34.337819,10
I cannot forgive myself for my past mistakes today,guilty,guilt_complex,2024-12-20 10:53:34.337819,9
I must say I cannot forgive myself for my past mistakes,guilty,guilt_complex,2025-04-09 10:53:34.337819,11
Honestly I cannot forgive myself for my past mistakes,guilty,guilt_complex,2024-11-05 10:53:34.337819,9
I cannot forgive myself for my past mistakes and its true,guilty,guilt_complex,2025-09-15 10:53:34.337819,11
I cannot forgive myself for my past mistakes for sure,guilty,guilt_complex,2025-04-16 10:53:34.337819,10
The guilt is eating me alive inside my soul,guilty,guilt_complex,2025-01-26 10:53:34.337819,9
the guilt is eating me alive inside my soul,guilty,guilt_complex,2025-03-24 10:53:34.337819,9
THE GUILT IS EATING ME ALIVE INSIDE MY SOUL,guilty,guilt_complex,2025-09-01 10:53:34.337819,9
The guilt is eating me alive inside my soul!,guilty,guilt_complex,2025-08-15 10:53:34.337819,9
The guilt is eating me alive inside my soul.,guilty,guilt_complex,2025-02-25 10:53:34.337819,9
The guilt is eating me alive inside my soul?,guilty,guilt_complex,2025-07-18 10:53:34.337819,9
I feel that The guilt is eating me alive inside my soul,guilty,guilt_complex,2025-05-10 10:53:34.337819,12
To be honest The guilt is eating me alive inside my soul,guilty,guilt_complex,2025-01-20 10:53:34.337819,12
Really The guilt is eating me alive inside my soul,guilty,guilt_complex,2024-12-21 10:53:34.337819,10
The guilt is eating me alive inside my soul right now,guilty,guilt_complex,2025-01-26 10:53:34.337819,11
The guilt is eating me alive inside my soul today,guilty,guilt_complex,2025-06-08 10:53:34.337819,10
I must say The guilt is eating me alive inside my soul,guilty,guilt_complex,2025-08-04 10:53:34.337819,12
Honestly The guilt is eating me alive inside my soul,guilty,guilt_complex,2025-06-09 10:53:34.337819,10
The guilt is eating me alive inside my soul and its true,guilty,guilt_complex,2025-01-17 10:53:34.337819,12
The guilt is eating me alive inside my soul for sure,guilty,guilt_complex,2025-01-01 10:53:34.337819,11
I dont deserve happiness after what I have done,guilty,guilt_complex,2024-12-18 10:53:34.337819,9
i dont deserve happiness after what i have done,guilty,guilt_complex,2024-11-12 10:53:34.337819,9
I DONT DESERVE HAPPINESS AFTER WHAT I HAVE DONE,guilty,guilt_complex,2025-04-02 10:53:34.337819,9
I dont deserve happiness after what I have done!,guilty,guilt_complex,2025-05-01 10:53:34.337819,9
I dont deserve happiness after what I have done.,guilty,guilt_complex,2025-07-06 10:53:34.337819,9
I dont deserve happiness after what I have done?,guilty,guilt_complex,2025-05-07 10:53:34.337819,9
I feel that I dont deserve happiness after what I have done,guilty,guilt_complex,2024-10-30 10:53:34.337819,12
To be honest I dont deserve happiness after what I have done,guilty,guilt_complex,2025-01-07 10:53:34.337819,12
Really I dont deserve happiness after what I have done,guilty,guilt_complex,2025-06-23 10:53:34.337819,10
I dont deserve happiness after what I have done right now,guilty,guilt_complex,2025-10-01 10:53:34.337819,11
I dont deserve happiness after what I have done today,guilty,guilt_complex,2025-06-06 10:53:34.337819,10
I must say I dont deserve happiness after what I have done,guilty,guilt_complex,2025-01-18 10:53:34.337819,12
Honestly I dont deserve happiness after what I have done,guilty,guilt_complex,2024-11-22 10:53:34.337819,10
I dont deserve happiness after what I have done and its true,guilty,guilt_complex,2025-09-13 10:53:34.337819,12
I dont deserve happiness after what I have done for sure,guilty,guilt_complex,2025-10-22 10:53:34.337819,11
I am filled with regret and self blame today,guilty,guilt_complex,2025-03-06 10:53:34.337819,9
i am filled with regret and self blame today,guilty,guilt_complex,2025-09-23 10:53:34.337819,9
I AM FILLED WITH REGRET AND SELF BLAME TODAY,guilty,guilt_complex,2025-09-08 10:53:34.337819,9
I am filled with regret and self blame today!,guilty,guilt_complex,2025-06-08 10:53:34.337819,9
I am filled with regret and self blame today.,guilty,guilt_complex,2025-06-08 10:53:34.337819,9
I am filled with regret and self blame today?,guilty,guilt_complex,2024-12-31 10:53:34.337819,9
I feel that I am filled with regret and self blame today,guilty,guilt_complex,2025-06-11 10:53:34.337819,12
To be honest I am filled with regret and self blame today,guilty,guilt_complex,2024-12-29 10:53:34.337819,12
Really I am filled with regret and self blame today,guilty,guilt_complex,2025-03-26 10:53:34.337819,10
I am filled with regret and self blame today right now,guilty,guilt_complex,2025-08-17 10:53:34.337819,11
I am filled with regret and self blame today today,guilty,guilt_complex,2025-06-23 10:53:34.337819,10
I must say I am filled with regret and self blame today,guilty,guilt_complex,2025-02-28 10:53:34.337819,12
Honestly I am filled with regret and self blame today,guilty,guilt_complex,2025-03-26 10:53:34.337819,10
I am filled with regret and self blame today and its true,guilty,guilt_complex,2025-09-18 10:53:34.337819,12
I am filled with regret and self blame today for sure,guilty,guilt_complex,2024-12-24 10:53:34.337819,11
I feel ashamed of who I have become now,guilty,guilt_complex,2025-08-29 10:53:34.337819,9
i feel ashamed of who i have become now,guilty,guilt_complex,2025-02-27 10:53:34.337819,9
I FEEL ASHAMED OF WHO I HAVE BECOME NOW,guilty,guilt_complex,2025-09-19 10:53:34.337819,9
I feel ashamed of who I have become now!,guilty,guilt_complex,2025-02-21 10:53:34.337819,9
I feel ashamed of who I have become now.,guilty,guilt_complex,2025-03-10 10:53:34.337819,9
I feel ashamed of who I have become now?,guilty,guilt_complex,2025-06-07 10:53:34.337819,9
I feel that I feel ashamed of who I have become now,guilty,guilt_complex,2025-08-20 10:53:34.337819,12
To be honest I feel ashamed of who I have become now,guilty,guilt_complex,2024-11-04 10:53:34.337819,12
Really I feel ashamed of who I have become now,guilty,guilt_complex,2024-11-28 10:53:34.337819,10
I feel ashamed of who I have become now right now,guilty,guilt_complex,2025-08-11 10:53:34.337819,11
I feel ashamed of who I have become now today,guilty,guilt_complex,2025-08-11 10:53:34.337819,10
I must say I feel ashamed of who I have become now,guilty,guilt_complex,2025-02-27 10:53:34.337819,12
Honestly I feel ashamed of who I have become now,guilty,guilt_complex,2025-06-04 10:53:34.337819,10
I feel ashamed of who I have become now and its true,guilty,guilt_complex,2024-12-29 10:53:34.337819,12
I feel ashamed of who I have become now for sure,guilty,guilt_complex,2025-01-24 10:53:34.337819,11
The weight of my guilt is crushing me down,guilty,guilt_complex,2024-10-25 10:53:34.337819,9
the weight of my guilt is crushing me down,guilty,guilt_complex,2025-04-20 10:53:34.337819,9
THE WEIGHT OF MY GUILT IS CRUSHING ME DOWN,guilty,guilt_complex,2025-03-06 10:53:34.337819,9
The weight of my guilt is crushing me down!,guilty,guilt_complex,2025-02-16 10:53:34.337819,9
The weight of my guilt is crushing me down.,guilty,guilt_complex,2025-01-21 10:53:34.337819,9
The weight of my guilt is crushing me down?,guilty,guilt_complex,2025-05-07 10:53:34.337819,9
I feel that The weight of my guilt is crushing me down,guilty,guilt_complex,2024-10-27 10:53:34.337819,12
To be honest The weight of my guilt is crushing me down,guilty,guilt_complex,2025-02-21 10:53:34.337819,12
Really The weight of my guilt is crushing me down,guilty,guilt_complex,2025-06-14 10:53:34.337819,10
The weight of my guilt is crushing me down right now,guilty,guilt_complex,2025-08-04 10:53:34.337819,11
The weight of my guilt is crushing me down today,guilty,guilt_complex,2025-09-25 10:53:34.337819,10
I must say The weight of my guilt is crushing me down,guilty,guilt_complex,2025-01-02 10:53:34.337819,12
Honestly The weight of my guilt is crushing me down,guilty,guilt_complex,2025-03-10 10:53:34.337819,10
The weight of my guilt is crushing me down and its true,guilty,guilt_complex,2025-09-17 10:53:34.337819,12
The weight of my guilt is crushing me down for sure,guilty,guilt_complex,2025-03-04 10:53:34.337819,11
I keep replaying my mistakes constantly today,guilty,guilt_complex,2025-09-14 10:53:34.337819,7
i keep replaying my mistakes constantly today,guilty,guilt_complex,2025-10-09 10:53:34.337819,7
I KEEP REPLAYING MY MISTAKES CONSTANTLY TODAY,guilty,guilt_complex,2024-12-15 10:53:34.337819,7
I keep replaying my mistakes constantly today!,guilty,guilt_complex,2025-01-12 10:53:34.337819,7
I keep replaying my mistakes constantly today.,guilty,guilt_complex,2025-04-20 10:53:34.337819,7
I keep replaying my mistakes constantly today?,guilty,guilt_complex,2025-06-24 10:53:34.337819,7
I feel that I keep replaying my mistakes constantly today,guilty,guilt_complex,2025-10-19 10:53:34.337819,10
To be honest I keep replaying my mistakes constantly today,guilty,guilt_complex,2025-07-26 10:53:34.337819,10
Really I keep replaying my mistakes constantly today,guilty,guilt_complex,2025-04-10 10:53:34.337819,8
I keep replaying my mistakes constantly today right now,guilty,guilt_complex,2025-09-06 10:53:34.337819,9
I keep replaying my mistakes constantly today today,guilty,guilt_complex,2025-08-21 10:53:34.337819,8
I must say I keep replaying my mistakes constantly today,guilty,guilt_complex,2025-05-31 10:53:34.337819,10
Honestly I keep replaying my mistakes constantly today,guilty,guilt_complex,2024-12-17 10:53:34.337819,8
I keep replaying my mistakes constantly today and its true,guilty,guilt_complex,2025-05-22 10:53:34.337819,10
I keep replaying my mistakes constantly today for sure,guilty,guilt_complex,2025-10-05 10:53:34.338819,9
I feel terrible about things I have done wrong,guilty,guilt_complex,2024-12-25 10:53:34.338819,9
i feel terrible about things i have done wrong,guilty,guilt_complex,2025-10-13 10:53:34.338819,9
I FEEL TERRIBLE ABOUT THINGS I HAVE DONE WRONG,guilty,guilt_complex,2025-09-18 10:53:34.338819,9
I feel terrible about things I have done wrong!,guilty,guilt_complex,2025-06-23 10:53:34.338819,9
I feel terrible about things I have done wrong.,guilty,guilt_complex,2025-01-13 10:53:34.338819,9
I feel terrible about things I have done wrong?,guilty,guilt_complex,2025-01-22 10:53:34.338819,9
I feel that I feel terrible about things I have done wrong,guilty,guilt_complex,2025-07-13 10:53:34.338819,12
To be honest I feel terrible about things I have done wrong,guilty,guilt_complex,2024-11-04 10:53:34.338819,12
Really I feel terrible about things I have done wrong,guilty,guilt_complex,2025-06-05 10:53:34.338819,10
I feel terrible about things I have done wrong right now,guilty,guilt_complex,2025-05-07 10:53:34.338819,11
I feel terrible about things I have done wrong today,guilty,guilt_complex,2025-10-16 10:53:34.338819,10
I must say I feel terrible about things I have done wrong,guilty,guilt_complex,2025-07-20 10:53:34.338819,12
Honestly I feel terrible about things I have done wrong,guilty,guilt_complex,2025-06-04 10:53:34.338819,10
I feel terrible about things I have done wrong and its true,guilty,guilt_complex,2024-12-17 10:53:34.338819,12
I feel terrible about things I have done wrong for sure,guilty,guilt_complex,2025-06-09 10:53:34.338819,11
The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-07-14 10:53:34.338819,7
the guilt is overwhelming and consuming me,guilty,guilt_complex,2025-02-20 10:53:34.338819,7
THE GUILT IS OVERWHELMING AND CONSUMING ME,guilty,guilt_complex,2025-06-03 10:53:34.338819,7
The guilt is overwhelming and consuming me!,guilty,guilt_complex,2025-05-11 10:53:34.338819,7
The guilt is overwhelming and consuming me.,guilty,guilt_complex,2025-03-06 10:53:34.338819,7
The guilt is overwhelming and consuming me?,guilty,guilt_complex,2025-09-02 10:53:34.338819,7
I feel that The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-04-12 10:53:34.338819,10
To be honest The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-02-19 10:53:34.338819,10
Really The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-10-22 10:53:34.338819,8
The guilt is overwhelming and consuming me right now,guilty,guilt_complex,2025-05-21 10:53:34.338819,9
The guilt is overwhelming and consuming me today,guilty,guilt_complex,2025-03-18 10:53:34.338819,8
I must say The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-08-06 10:53:34.338819,10
Honestly The guilt is overwhelming and consuming me,guilty,guilt_complex,2025-04-22 10:53:34.338819,8
The guilt is overwhelming and consuming me and its true,guilty,guilt_complex,2025-09-04 10:53:34.338819,10
The guilt is overwhelming and consuming me for sure,guilty,guilt_complex,2024-12-13 10:53:34.338819,9
I feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-03-20 10:53:34.338819,8
i feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-08-22 10:53:34.338819,8
I FEEL PROUD AND ACCOMPLISHED TODAY VERY HAPPY,proud,healthy_self_esteem,2025-08-07 10:53:34.338819,8
I feel proud and accomplished today very happy!,proud,healthy_self_esteem,2025-09-21 10:53:34.338819,8
I feel proud and accomplished today very happy.,proud,healthy_self_esteem,2025-06-24 10:53:34.338819,8
I feel proud and accomplished today very happy?,proud,healthy_self_esteem,2024-10-25 10:53:34.338819,8
I feel that I feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-04-20 10:53:34.338819,11
To be honest I feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-01-30 10:53:34.338819,11
Really I feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-08-04 10:53:34.338819,9
I feel proud and accomplished today very happy right now,proud,healthy_self_esteem,2025-08-19 10:53:34.338819,10
I feel proud and accomplished today very happy today,proud,healthy_self_esteem,2025-02-02 10:53:34.338819,9
I must say I feel proud and accomplished today very happy,proud,healthy_self_esteem,2025-04-28 10:53:34.338819,11
Honestly I feel proud and accomplished today very happy,proud,healthy_self_esteem,2024-11-23 10:53:34.338819,9
I feel proud and accomplished today very happy and its true,proud,healthy_self_esteem,2025-02-15 10:53:34.338819,11
I feel proud and accomplished today very happy for sure,proud,healthy_self_esteem,2025-07-26 10:53:34.338819,10
I have achieved something meaningful in life,proud,healthy_self_esteem,2025-10-07 10:53:34.338819,7
i have achieved something meaningful in life,proud,healthy_self_esteem,2025-03-29 10:53:34.338819,7
I HAVE ACHIEVED SOMETHING MEANINGFUL IN LIFE,proud,healthy_self_esteem,2025-04-10 10:53:34.338819,7
I have achieved something meaningful in life!,proud,healthy_self_esteem,2024-12-24 10:53:34.338819,7
I have achieved something meaningful in life.,proud,healthy_self_esteem,2025-05-21 10:53:34.338819,7
I have achieved something meaningful in life?,proud,healthy_self_esteem,2025-06-23 10:53:34.338819,7
I feel that I have achieved something meaningful in life,proud,healthy_self_esteem,2025-02-06 10:53:34.338819,10
To be honest I have achieved something meaningful in life,proud,healthy_self_esteem,2025-06-25 10:53:34.338819,10
Really I have achieved something meaningful in life,proud,healthy_self_esteem,2025-01-23 10:53:34.338819,8
I have achieved something meaningful in life right now,proud,healthy_self_esteem,2024-11-09 10:53:34.338819,9
I have achieved something meaningful in life today,proud,healthy_self_esteem,2024-11-08 10:53:34.338819,8
I must say I have achieved something meaningful in life,proud,healthy_self_esteem,2025-09-17 10:53:34.338819,10
Honestly I have achieved something meaningful in life,proud,healthy_self_esteem,2025-06-09 10:53:34.338819,8
I have achieved something meaningful in life and its true,proud,healthy_self_esteem,2024-11-28 10:53:34.338819,10
I have achieved something meaningful in life for sure,proud,healthy_self_esteem,2025-08-31 10:53:34.338819,9
My hard work has finally paid off very well,proud,healthy_self_esteem,2025-09-26 10:53:34.338819,9
my hard work has finally paid off very well,proud,healthy_self_esteem,2025-03-30 10:53:34.338819,9
MY HARD WORK HAS FINALLY PAID OFF VERY WELL,proud,healthy_self_esteem,2025-01-05 10:53:34.338819,9
My hard work has finally paid off very well!,proud,healthy_self_esteem,2025-04-02 10:53:34.338819,9
My hard work has finally paid off very well.,proud,healthy_self_esteem,2025-01-14 10:53:34.338819,9
My hard work has finally paid off very well?,proud,healthy_self_esteem,2024-12-19 10:53:34.338819,9
I feel that My hard work has finally paid off very well,proud,healthy_self_esteem,2025-05-26 10:53:34.338819,12
To be honest My hard work has finally paid off very well,proud,healthy_self_esteem,2025-06-06 10:53:34.338819,12
Really My hard work has finally paid off very well,proud,healthy_self_esteem,2025-05-31 10:53:34.338819,10
My hard work has finally paid off very well right now,proud,healthy_self_esteem,2025-01-25 10:53:34.338819,11
My hard work has finally paid off very well today,proud,healthy_self_esteem,2025-02-13 10:53:34.338819,10
I must say My hard work has finally paid off very well,proud,healthy_self_esteem,2024-12-09 10:53:34.338819,12
Honestly My hard work has finally paid off very well,proud,healthy_self_esteem,2025-10-03 10:53:34.338819,10
My hard work has finally paid off very well and its true,proud,healthy_self_esteem,2024-11-27 10:53:34.338819,12
My hard work has finally paid off very well for sure,proud,healthy_self_esteem,2025-08-01 10:53:34.338819,11
I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-06-30 10:53:34.338819,8
i feel confident in my abilities and skills,proud,healthy_self_esteem,2024-10-27 10:53:34.338819,8
I FEEL CONFIDENT IN MY ABILITIES AND SKILLS,proud,healthy_self_esteem,2024-10-28 10:53:34.338819,8
I feel confident in my abilities and skills!,proud,healthy_self_esteem,2025-06-18 10:53:34.338819,8
I feel confident in my abilities and skills.,proud,healthy_self_esteem,2024-11-11 10:53:34.338819,8
I feel confident in my abilities and skills?,proud,healthy_self_esteem,2025-03-29 10:53:34.338819,8
I feel that I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-02-22 10:53:34.338819,11
To be honest I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-07-17 10:53:34.338819,11
Really I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-03-15 10:53:34.338819,9
I feel confident in my abilities and skills right now,proud,healthy_self_esteem,2025-02-17 10:53:34.338819,10
I feel confident in my abilities and skills today,proud,healthy_self_esteem,2024-11-17 10:53:34.338819,9
I must say I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-06-02 10:53:34.338819,11
Honestly I feel confident in my abilities and skills,proud,healthy_self_esteem,2025-06-21 10:53:34.338819,9
I feel confident in my abilities and skills and its true,proud,healthy_self_esteem,2025-07-17 10:53:34.338819,11
I feel confident in my abilities and skills for sure,proud,healthy_self_esteem,2025-08-04 10:53:34.338819,10
I am proud of the person I have become today,proud,healthy_self_esteem,2024-12-21 10:53:34.338819,10
i am proud of the person i have become today,proud,healthy_self_esteem,2024-11-20 10:53:34.338819,10
I AM PROUD OF THE PERSON I HAVE BECOME TODAY,proud,healthy_self_esteem,2025-05-01 10:53:34.338819,10
I am proud of the person I have become today!,proud,healthy_self_esteem,2025-02-20 10:53:34.338819,10
I am proud of the person I have become today.,proud,healthy_self_esteem,2025-05-09 10:53:34.338819,10
I am proud of the person I have become today?,proud,healthy_self_esteem,2025-09-20 10:53:34.338819,10
I feel that I am proud of the person I have become today,proud,healthy_self_esteem,2025-03-21 10:53:34.338819,13
To be honest I am proud of the person I have become today,proud,healthy_self_esteem,2025-01-07 10:53:34.338819,13
Really I am proud of the person I have become today,proud,healthy_self_esteem,2025-05-30 10:53:34.338819,11
I am proud of the person I have become today right now,proud,healthy_self_esteem,2025-02-21 10:53:34.338819,12
I am proud of the person I have become today today,proud,healthy_self_esteem,2025-01-14 10:53:34.338819,11
I must say I am proud of the person I have become today,proud,healthy_self_esteem,2024-12-16 10:53:34.338819,13
Honestly I am proud of the person I have become today,proud,healthy_self_esteem,2024-10-27 10:53:34.338819,11
I am proud of the person I have become today and its true,proud,healthy_self_esteem,2025-08-09 10:53:34.338819,13
I am proud of the person I have become today for sure,proud,healthy_self_esteem,2025-09-12 10:53:34.338819,12
My achievements fill me with great pride now,proud,healthy_self_esteem,2025-05-13 10:53:34.338819,8
my achievements fill me with great pride now,proud,healthy_self_esteem,2025-08-15 10:53:34.338819,8
MY ACHIEVEMENTS FILL ME WITH GREAT PRIDE NOW,proud,healthy_self_esteem,2025-02-24 10:53:34.338819,8
My achievements fill me with great pride now!,proud,healthy_self_esteem,2025-06-21 10:53:34.338819,8
My achievements fill me with great pride now.,proud,healthy_self_esteem,2025-02-25 10:53:34.338819,8
My achievements fill me with great pride now?,proud,healthy_self_esteem,2025-05-28 10:53:34.338819,8
I feel that My achievements fill me with great pride now,proud,healthy_self_esteem,2025-09-30 10:53:34.338819,11
To be honest My achievements fill me with great pride now,proud,healthy_self_esteem,2025-10-07 10:53:34.338819,11
Really My achievements fill me with great pride now,proud,healthy_self_esteem,2025-02-13 10:53:34.338819,9
My achievements fill me with great pride now right now,proud,healthy_self_esteem,2025-06-20 10:53:34.338819,10
My achievements fill me with great pride now today,proud,healthy_self_esteem,2025-09-29 10:53:34.338819,9
I must say My achievements fill me with great pride now,proud,healthy_self_esteem,2024-11-22 10:53:34.338819,11
Honestly My achievements fill me with great pride now,proud,healthy_self_esteem,2025-08-25 10:53:34.338819,9
My achievements fill me with great pride now and its true,proud,healthy_self_esteem,2024-11-12 10:53:34.338819,11
My achievements fill me with great pride now for sure,proud,healthy_self_esteem,2024-10-27 10:53:34.338819,10
I have overcome challenges successfully today,proud,healthy_self_esteem,2025-05-01 10:53:34.338819,6
i have overcome challenges successfully today,proud,healthy_self_esteem,2025-07-28 10:53:34.338819,6
I HAVE OVERCOME CHALLENGES SUCCESSFULLY TODAY,proud,healthy_self_esteem,2024-12-17 10:53:34.338819,6
I have overcome challenges successfully today!,proud,healthy_self_esteem,2025-06-03 10:53:34.338819,6
I have overcome challenges successfully today.,proud,healthy_self_esteem,2025-02-15 10:53:34.338819,6
I have overcome challenges successfully today?,proud,healthy_self_esteem,2025-08-22 10:53:34.338819,6
I feel that I have overcome challenges successfully today,proud,healthy_self_esteem,2025-10-10 10:53:34.338819,9
To be honest I have overcome challenges successfully today,proud,healthy_self_esteem,2024-11-17 10:53:34.338819,9
Really I have overcome challenges successfully today,proud,healthy_self_esteem,2024-12-12 10:53:34.338819,7
I have overcome challenges successfully today right now,proud,healthy_self_esteem,2025-04-02 10:53:34.338819,8
I have overcome challenges successfully today today,proud,healthy_self_esteem,2024-12-02 10:53:34.338819,7
I must say I have overcome challenges successfully today,proud,healthy_self_esteem,2025-09-15 10:53:34.338819,9
Honestly I have overcome challenges successfully today,proud,healthy_self_esteem,2025-10-03 10:53:34.338819,7
I have overcome challenges successfully today and its true,proud,healthy_self_esteem,2025-04-28 10:53:34.338819,9
I have overcome challenges successfully today for sure,proud,healthy_self_esteem,2024-11-24 10:53:34.338819,8
I deserve to feel good about myself today,proud,healthy_self_esteem,2025-05-31 10:53:34.338819,8
i deserve to feel good about myself today,proud,healthy_self_esteem,2025-09-07 10:53:34.338819,8
I DESERVE TO FEEL GOOD ABOUT MYSELF TODAY,proud,healthy_self_esteem,2025-01-15 10:53:34.338819,8
I deserve to feel good about myself today!,proud,healthy_self_esteem,2025-05-13 10:53:34.338819,8
I deserve to feel good about myself today.,proud,healthy_self_esteem,2025-06-15 10:53:34.338819,8
I deserve to feel good about myself today?,proud,healthy_self_esteem,2025-08-23 10:53:34.338819,8
I feel that I deserve to feel good about myself today,proud,healthy_self_esteem,2025-08-25 10:53:34.338819,11
To be honest I deserve to feel good about myself today,proud,healthy_self_esteem,2025-08-28 10:53:34.338819,11
Really I deserve to feel good about myself today,proud,healthy_self_esteem,2025-06-21 10:53:34.338819,9
I deserve to feel good about myself today right now,proud,healthy_self_esteem,2025-04-28 10:53:34.338819,10
I deserve to feel good about myself today today,proud,healthy_self_esteem,2025-01-11 10:53:34.338819,9
I must say I deserve to feel good about myself today,proud,healthy_self_esteem,2025-07-05 10:53:34.338819,11
Honestly I deserve to feel good about myself today,proud,healthy_self_esteem,2025-08-18 10:53:34.338819,9
I deserve to feel good about myself today and its true,proud,healthy_self_esteem,2025-10-05 10:53:34.338819,11
I deserve to feel good about myself today for sure,proud,healthy_self_esteem,2025-02-06 10:53:34.338819,10
I am proud of what I have accomplished now,proud,healthy_self_esteem,2025-08-13 10:53:34.338819,9
i am proud of what i have accomplished now,proud,healthy_self_esteem,2025-09-15 10:53:34.338819,9
I AM PROUD OF WHAT I HAVE ACCOMPLISHED NOW,proud,healthy_self_esteem,2025-07-11 10:53:34.338819,9
I am proud of what I have accomplished now!,proud,healthy_self_esteem,2025-10-10 10:53:34.338819,9
I am proud of what I have accomplished now.,proud,healthy_self_esteem,2025-06-30 10:53:34.338819,9
I am proud of what I have accomplished now?,proud,healthy_self_esteem,2025-07-31 10:53:34.338819,9
I feel that I am proud of what I have accomplished now,proud,healthy_self_esteem,2025-08-03 10:53:34.338819,12
To be honest I am proud of what I have accomplished now,proud,healthy_self_esteem,2024-12-26 10:53:34.338819,12
Really I am proud of what I have accomplished now,proud,healthy_self_esteem,2025-06-13 10:53:34.338819,10
I am proud of what I have accomplished now right now,proud,healthy_self_esteem,2025-10-18 10:53:34.338819,11
I am proud of what I have accomplished now today,proud,healthy_self_esteem,2025-05-27 10:53:34.338819,10
I must say I am proud of what I have accomplished now,proud,healthy_self_esteem,2025-08-29 10:53:34.338819,12
Honestly I am proud of what I have accomplished now,proud,healthy_self_esteem,2025-04-20 10:53:34.338819,10
I am proud of what I have accomplished now and its true,proud,healthy_self_esteem,2025-06-09 10:53:34.338819,12
I am proud of what I have accomplished now for sure,proud,healthy_self_esteem,2024-11-26 10:53:34.338819,11
My success makes me feel proud and happy,proud,healthy_self_esteem,2025-04-14 10:53:34.338819,8
my success makes me feel proud and happy,proud,healthy_self_esteem,2024-12-28 10:53:34.338819,8
MY SUCCESS MAKES ME FEEL PROUD AND HAPPY,proud,healthy_self_esteem,2024-11-16 10:53:34.338819,8
My success makes me feel proud and happy!,proud,healthy_self_esteem,2025-07-06 10:53:34.338819,8
My success makes me feel proud and happy.,proud,healthy_self_esteem,2025-10-22 10:53:34.338819,8
My success makes me feel proud and happy?,proud,healthy_self_esteem,2025-02-19 10:53:34.338819,8
I feel that My success makes me feel proud and happy,proud,healthy_self_esteem,2025-02-04 10:53:34.338819,11
